time temperature C O Mg Si CO C2 O2 C_{grain} Si_{grain}
2.720238e+06 6.902388e+04 3.075492e+51 2.215356e+52 1.361909e+51 2.469380e+51 2.033848e+48 1.314322e+47 3.313488e+51 0.000000e+00 0.000000e+00 
2.720524e+06 6.901907e+04 3.075475e+51 2.211715e+52 1.361909e+51 2.469380e+51 2.048031e+48 1.325584e+47 3.331689e+51 0.000000e+00 0.000000e+00 
2.720811e+06 6.901425e+04 3.075459e+51 2.208079e+52 1.361909e+51 2.469380e+51 2.062233e+48 1.336887e+47 3.349861e+51 0.000000e+00 0.000000e+00 
2.721099e+06 6.900943e+04 3.075442e+51 2.204457e+52 1.361909e+51 2.469380e+51 2.076423e+48 1.348223e+47 3.367964e+51 0.000000e+00 0.000000e+00 
2.721387e+06 6.900458e+04 3.075426e+51 2.200833e+52 1.361909e+51 2.469380e+51 2.090664e+48 1.359614e+47 3.386077e+51 0.000000e+00 0.000000e+00 
2.721676e+06 6.899974e+04 3.075409e+51 2.197221e+52 1.361909e+51 2.469380e+51 2.104897e+48 1.371039e+47 3.404127e+51 0.000000e+00 0.000000e+00 
2.721965e+06 6.899488e+04 3.075393e+51 2.193619e+52 1.361909e+51 2.469380e+51 2.119135e+48 1.382502e+47 3.422130e+51 0.000000e+00 0.000000e+00 
2.722255e+06 6.899001e+04 3.075376e+51 2.190015e+52 1.361909e+51 2.469380e+51 2.133425e+48 1.394022e+47 3.440144e+51 0.000000e+00 0.000000e+00 
2.722546e+06 6.898514e+04 3.075359e+51 2.186428e+52 1.361909e+51 2.469380e+51 2.147688e+48 1.405566e+47 3.458071e+51 0.000000e+00 0.000000e+00 
2.722837e+06 6.898024e+04 3.075343e+51 2.182835e+52 1.361909e+51 2.469380e+51 2.162020e+48 1.417176e+47 3.476029e+51 0.000000e+00 0.000000e+00 
2.723128e+06 6.897535e+04 3.075326e+51 2.179263e+52 1.361909e+51 2.469380e+51 2.176308e+48 1.428804e+47 3.493883e+51 0.000000e+00 0.000000e+00 
2.723421e+06 6.897044e+04 3.075309e+51 2.175688e+52 1.361909e+51 2.469380e+51 2.190654e+48 1.440495e+47 3.511753e+51 0.000000e+00 0.000000e+00 
2.723714e+06 6.896553e+04 3.075293e+51 2.172125e+52 1.361909e+51 2.469380e+51 2.204989e+48 1.452213e+47 3.529558e+51 0.000000e+00 0.000000e+00 
2.724007e+06 6.896060e+04 3.075276e+51 2.168561e+52 1.361909e+51 2.469380e+51 2.219377e+48 1.463996e+47 3.547374e+51 0.000000e+00 0.000000e+00 
2.724302e+06 6.895566e+04 3.075259e+51 2.165007e+52 1.361909e+51 2.469380e+51 2.233763e+48 1.475812e+47 3.565135e+51 0.000000e+00 0.000000e+00 
2.724596e+06 6.895072e+04 3.075243e+51 2.161463e+52 1.361909e+51 2.469380e+51 2.248152e+48 1.487665e+47 3.582847e+51 0.000000e+00 0.000000e+00 
2.724892e+06 6.894575e+04 3.075226e+51 2.157920e+52 1.361909e+51 2.469380e+51 2.262581e+48 1.499574e+47 3.600556e+51 0.000000e+00 0.000000e+00 
2.725187e+06 6.894079e+04 3.075209e+51 2.154390e+52 1.361909e+51 2.469380e+51 2.277000e+48 1.511513e+47 3.618200e+51 0.000000e+00 0.000000e+00 
2.725484e+06 6.893581e+04 3.075192e+51 2.150860e+52 1.361909e+51 2.469380e+51 2.291460e+48 1.523510e+47 3.635841e+51 0.000000e+00 0.000000e+00 
2.725781e+06 6.893082e+04 3.075175e+51 2.147339e+52 1.361909e+51 2.469380e+51 2.305929e+48 1.535546e+47 3.653440e+51 0.000000e+00 0.000000e+00 
2.726079e+06 6.892583e+04 3.075158e+51 2.143827e+52 1.361909e+51 2.469380e+51 2.320401e+48 1.547621e+47 3.670992e+51 0.000000e+00 0.000000e+00 
2.726377e+06 6.892082e+04 3.075141e+51 2.140318e+52 1.361909e+51 2.469380e+51 2.334903e+48 1.559746e+47 3.688527e+51 0.000000e+00 0.000000e+00 
2.726676e+06 6.891579e+04 3.075124e+51 2.136815e+52 1.361909e+51 2.469380e+51 2.349425e+48 1.571918e+47 3.706034e+51 0.000000e+00 0.000000e+00 
2.726976e+06 6.891076e+04 3.075107e+51 2.133318e+52 1.361909e+51 2.469380e+51 2.363966e+48 1.584134e+47 3.723513e+51 0.000000e+00 0.000000e+00 
2.727276e+06 6.890573e+04 3.075090e+51 2.129834e+52 1.361909e+51 2.469380e+51 2.378495e+48 1.596386e+47 3.740926e+51 0.000000e+00 0.000000e+00 
2.727577e+06 6.890067e+04 3.075073e+51 2.126348e+52 1.361909e+51 2.469380e+51 2.393077e+48 1.608694e+47 3.758348e+51 0.000000e+00 0.000000e+00 
2.727878e+06 6.889562e+04 3.075056e+51 2.122875e+52 1.361909e+51 2.469380e+51 2.407650e+48 1.621040e+47 3.775709e+51 0.000000e+00 0.000000e+00 
2.728180e+06 6.889055e+04 3.075039e+51 2.119410e+52 1.361909e+51 2.469380e+51 2.422228e+48 1.633426e+47 3.793027e+51 0.000000e+00 0.000000e+00 
2.728483e+06 6.888547e+04 3.075022e+51 2.115943e+52 1.361909e+51 2.469380e+51 2.436860e+48 1.645872e+47 3.810353e+51 0.000000e+00 0.000000e+00 
2.728785e+06 6.888039e+04 3.075005e+51 2.112493e+52 1.361909e+51 2.469380e+51 2.451463e+48 1.658343e+47 3.827597e+51 0.000000e+00 0.000000e+00 
2.729090e+06 6.887528e+04 3.074988e+51 2.109037e+52 1.361909e+51 2.469380e+51 2.466137e+48 1.670884e+47 3.844870e+51 0.000000e+00 0.000000e+00 
2.729394e+06 6.887018e+04 3.074971e+51 2.105601e+52 1.361909e+51 2.469380e+51 2.480766e+48 1.683444e+47 3.862043e+51 0.000000e+00 0.000000e+00 
2.729699e+06 6.886505e+04 3.074954e+51 2.102161e+52 1.361909e+51 2.469380e+51 2.495454e+48 1.696070e+47 3.879232e+51 0.000000e+00 0.000000e+00 
2.730004e+06 6.885993e+04 3.074936e+51 2.098735e+52 1.361909e+51 2.469380e+51 2.510131e+48 1.708726e+47 3.896358e+51 0.000000e+00 0.000000e+00 
2.730311e+06 6.885478e+04 3.074919e+51 2.095306e+52 1.361909e+51 2.469380e+51 2.524862e+48 1.721450e+47 3.913494e+51 0.000000e+00 0.000000e+00 
2.730618e+06 6.884962e+04 3.074902e+51 2.091888e+52 1.361909e+51 2.469380e+51 2.539591e+48 1.734209e+47 3.930578e+51 0.000000e+00 0.000000e+00 
2.730925e+06 6.884447e+04 3.074884e+51 2.088479e+52 1.361909e+51 2.469380e+51 2.554322e+48 1.747007e+47 3.947615e+51 0.000000e+00 0.000000e+00 
2.731234e+06 6.883929e+04 3.074867e+51 2.085071e+52 1.361909e+51 2.469380e+51 2.569095e+48 1.759865e+47 3.964648e+51 0.000000e+00 0.000000e+00 
2.731542e+06 6.883411e+04 3.074850e+51 2.081675e+52 1.361909e+51 2.469380e+51 2.583857e+48 1.772754e+47 3.981619e+51 0.000000e+00 0.000000e+00 
2.731852e+06 6.882891e+04 3.074832e+51 2.078280e+52 1.361909e+51 2.469380e+51 2.598661e+48 1.785704e+47 3.998588e+51 0.000000e+00 0.000000e+00 
2.732162e+06 6.882370e+04 3.074815e+51 2.074893e+52 1.361909e+51 2.469380e+51 2.613474e+48 1.798696e+47 4.015516e+51 0.000000e+00 0.000000e+00 
2.732472e+06 6.881849e+04 3.074798e+51 2.071515e+52 1.361909e+51 2.469380e+51 2.628290e+48 1.811729e+47 4.032398e+51 0.000000e+00 0.000000e+00 
2.732784e+06 6.881326e+04 3.074780e+51 2.068140e+52 1.361909e+51 2.469380e+51 2.643137e+48 1.824815e+47 4.049265e+51 0.000000e+00 0.000000e+00 
2.733096e+06 6.880803e+04 3.074763e+51 2.064771e+52 1.361909e+51 2.469380e+51 2.658004e+48 1.837950e+47 4.066104e+51 0.000000e+00 0.000000e+00 
2.733409e+06 6.880277e+04 3.074745e+51 2.061407e+52 1.361909e+51 2.469380e+51 2.672891e+48 1.851132e+47 4.082916e+51 0.000000e+00 0.000000e+00 
2.733722e+06 6.879752e+04 3.074728e+51 2.058055e+52 1.361909e+51 2.469380e+51 2.687765e+48 1.864352e+47 4.099665e+51 0.000000e+00 0.000000e+00 
2.734036e+06 6.879225e+04 3.074710e+51 2.054702e+52 1.361909e+51 2.469380e+51 2.702693e+48 1.877631e+47 4.116423e+51 0.000000e+00 0.000000e+00 
2.734350e+06 6.878697e+04 3.074692e+51 2.051361e+52 1.361909e+51 2.469380e+51 2.717612e+48 1.890951e+47 4.133122e+51 0.000000e+00 0.000000e+00 
2.734665e+06 6.878168e+04 3.074675e+51 2.048028e+52 1.361909e+51 2.469380e+51 2.732536e+48 1.904312e+47 4.149779e+51 0.000000e+00 0.000000e+00 
2.734981e+06 6.877638e+04 3.074657e+51 2.044693e+52 1.361909e+51 2.469380e+51 2.747515e+48 1.917737e+47 4.166445e+51 0.000000e+00 0.000000e+00 
2.735297e+06 6.877107e+04 3.074640e+51 2.041375e+52 1.361909e+51 2.469380e+51 2.762464e+48 1.931190e+47 4.183031e+51 0.000000e+00 0.000000e+00 
2.735615e+06 6.876574e+04 3.074622e+51 2.038050e+52 1.361909e+51 2.469380e+51 2.777485e+48 1.944714e+47 4.199645e+51 0.000000e+00 0.000000e+00 
2.735932e+06 6.876042e+04 3.074604e+51 2.034745e+52 1.361909e+51 2.469380e+51 2.792461e+48 1.958261e+47 4.216163e+51 0.000000e+00 0.000000e+00 
2.736251e+06 6.875507e+04 3.074586e+51 2.031437e+52 1.361909e+51 2.469380e+51 2.807497e+48 1.971877e+47 4.232696e+51 0.000000e+00 0.000000e+00 
2.736569e+06 6.874972e+04 3.074569e+51 2.028141e+52 1.361909e+51 2.469380e+51 2.822522e+48 1.985523e+47 4.249169e+51 0.000000e+00 0.000000e+00 
2.736889e+06 6.874435e+04 3.074551e+51 2.024843e+52 1.361909e+51 2.469380e+51 2.837601e+48 1.999242e+47 4.265652e+51 0.000000e+00 0.000000e+00 
2.737210e+06 6.873897e+04 3.074533e+51 2.021555e+52 1.361909e+51 2.469380e+51 2.852678e+48 2.012999e+47 4.282085e+51 0.000000e+00 0.000000e+00 
2.737530e+06 6.873359e+04 3.074515e+51 2.018276e+52 1.361909e+51 2.469380e+51 2.867758e+48 2.026796e+47 4.298471e+51 0.000000e+00 0.000000e+00 
2.737852e+06 6.872818e+04 3.074497e+51 2.014998e+52 1.361909e+51 2.469380e+51 2.882880e+48 2.040656e+47 4.314855e+51 0.000000e+00 0.000000e+00 
2.738174e+06 6.872278e+04 3.074479e+51 2.011732e+52 1.361909e+51 2.469380e+51 2.897991e+48 2.054550e+47 4.331179e+51 0.000000e+00 0.000000e+00 
2.738498e+06 6.871735e+04 3.074461e+51 2.008466e+52 1.361909e+51 2.469380e+51 2.913146e+48 2.068508e+47 4.347501e+51 0.000000e+00 0.000000e+00 
2.738821e+06 6.871192e+04 3.074443e+51 2.005208e+52 1.361909e+51 2.469380e+51 2.928308e+48 2.082510e+47 4.363783e+51 0.000000e+00 0.000000e+00 
2.739145e+06 6.870648e+04 3.074425e+51 2.001959e+52 1.361909e+51 2.469380e+51 2.943474e+48 2.096555e+47 4.380021e+51 0.000000e+00 0.000000e+00 
2.739470e+06 6.870102e+04 3.074407e+51 1.998712e+52 1.361909e+51 2.469380e+51 2.958671e+48 2.110657e+47 4.396245e+51 0.000000e+00 0.000000e+00 
2.739796e+06 6.869555e+04 3.074389e+51 1.995471e+52 1.361909e+51 2.469380e+51 2.973889e+48 2.124810e+47 4.412442e+51 0.000000e+00 0.000000e+00 
2.740123e+06 6.869007e+04 3.074371e+51 1.992236e+52 1.361909e+51 2.469380e+51 2.989127e+48 2.139012e+47 4.428612e+51 0.000000e+00 0.000000e+00 
2.740449e+06 6.868459e+04 3.074353e+51 1.989012e+52 1.361909e+51 2.469380e+51 3.004352e+48 2.153256e+47 4.444722e+51 0.000000e+00 0.000000e+00 
2.740777e+06 6.867909e+04 3.074335e+51 1.985787e+52 1.361909e+51 2.469380e+51 3.019632e+48 2.167561e+47 4.460841e+51 0.000000e+00 0.000000e+00 
2.741105e+06 6.867358e+04 3.074317e+51 1.982573e+52 1.361909e+51 2.469380e+51 3.034902e+48 2.181909e+47 4.476904e+51 0.000000e+00 0.000000e+00 
2.741434e+06 6.866806e+04 3.074299e+51 1.979367e+52 1.361909e+51 2.469380e+51 3.050178e+48 2.196302e+47 4.492925e+51 0.000000e+00 0.000000e+00 
2.741764e+06 6.866252e+04 3.074281e+51 1.976160e+52 1.361909e+51 2.469380e+51 3.065509e+48 2.210761e+47 4.508955e+51 0.000000e+00 0.000000e+00 
2.742094e+06 6.865699e+04 3.074262e+51 1.972967e+52 1.361909e+51 2.469380e+51 3.080810e+48 2.225250e+47 4.524909e+51 0.000000e+00 0.000000e+00 
2.742425e+06 6.865142e+04 3.074244e+51 1.969770e+52 1.361909e+51 2.469380e+51 3.096186e+48 2.239814e+47 4.540890e+51 0.000000e+00 0.000000e+00 
2.742756e+06 6.864587e+04 3.074226e+51 1.966591e+52 1.361909e+51 2.469380e+51 3.111513e+48 2.254403e+47 4.556777e+51 0.000000e+00 0.000000e+00 
2.743089e+06 6.864028e+04 3.074207e+51 1.963409e+52 1.361909e+51 2.469380e+51 3.126903e+48 2.269063e+47 4.572680e+51 0.000000e+00 0.000000e+00 
2.743421e+06 6.863470e+04 3.074189e+51 1.960238e+52 1.361909e+51 2.469380e+51 3.142281e+48 2.283757e+47 4.588525e+51 0.000000e+00 0.000000e+00 
2.743755e+06 6.862909e+04 3.074171e+51 1.957066e+52 1.361909e+51 2.469380e+51 3.157714e+48 2.298526e+47 4.604379e+51 0.000000e+00 0.000000e+00 
2.744090e+06 6.862348e+04 3.074152e+51 1.953903e+52 1.361909e+51 2.469380e+51 3.173146e+48 2.313336e+47 4.620184e+51 0.000000e+00 0.000000e+00 
2.744425e+06 6.861786e+04 3.074134e+51 1.950749e+52 1.361909e+51 2.469380e+51 3.188580e+48 2.328188e+47 4.635946e+51 0.000000e+00 0.000000e+00 
2.744761e+06 6.861222e+04 3.074116e+51 1.947596e+52 1.361909e+51 2.469380e+51 3.204057e+48 2.343107e+47 4.651705e+51 0.000000e+00 0.000000e+00 
2.745097e+06 6.860658e+04 3.074097e+51 1.944454e+52 1.361909e+51 2.469380e+51 3.219522e+48 2.358061e+47 4.667406e+51 0.000000e+00 0.000000e+00 
2.745434e+06 6.860091e+04 3.074079e+51 1.941313e+52 1.361909e+51 2.469380e+51 3.235032e+48 2.373083e+47 4.683105e+51 0.000000e+00 0.000000e+00 
2.745772e+06 6.859524e+04 3.074060e+51 1.938179e+52 1.361909e+51 2.469380e+51 3.250550e+48 2.388151e+47 4.698766e+51 0.000000e+00 0.000000e+00 
2.746110e+06 6.858956e+04 3.074041e+51 1.935053e+52 1.361909e+51 2.469380e+51 3.266072e+48 2.403265e+47 4.714385e+51 0.000000e+00 0.000000e+00 
2.746450e+06 6.858387e+04 3.074023e+51 1.931931e+52 1.361909e+51 2.469380e+51 3.281625e+48 2.418439e+47 4.729990e+51 0.000000e+00 0.000000e+00 
2.746790e+06 6.857816e+04 3.074004e+51 1.928814e+52 1.361909e+51 2.469380e+51 3.297199e+48 2.433667e+47 4.745569e+51 0.000000e+00 0.000000e+00 
2.747131e+06 6.857244e+04 3.073986e+51 1.925701e+52 1.361909e+51 2.469380e+51 3.312794e+48 2.448946e+47 4.761123e+51 0.000000e+00 0.000000e+00 
2.747471e+06 6.856672e+04 3.073967e+51 1.922601e+52 1.361909e+51 2.469380e+51 3.328375e+48 2.464270e+47 4.776618e+51 0.000000e+00 0.000000e+00 
2.747814e+06 6.856097e+04 3.073948e+51 1.919498e+52 1.361909e+51 2.469380e+51 3.344013e+48 2.479657e+47 4.792122e+51 0.000000e+00 0.000000e+00 
2.748156e+06 6.855522e+04 3.073930e+51 1.916407e+52 1.361909e+51 2.469380e+51 3.359640e+48 2.495091e+47 4.807572e+51 0.000000e+00 0.000000e+00 
2.748499e+06 6.854946e+04 3.073911e+51 1.913323e+52 1.361909e+51 2.469380e+51 3.375273e+48 2.510573e+47 4.822982e+51 0.000000e+00 0.000000e+00 
2.748844e+06 6.854368e+04 3.073892e+51 1.910238e+52 1.361909e+51 2.469380e+51 3.390963e+48 2.526122e+47 4.838401e+51 0.000000e+00 0.000000e+00 
2.749188e+06 6.853790e+04 3.073873e+51 1.907167e+52 1.361909e+51 2.469380e+51 3.406621e+48 2.541705e+47 4.853746e+51 0.000000e+00 0.000000e+00 
2.749534e+06 6.853209e+04 3.073854e+51 1.904092e+52 1.361909e+51 2.469380e+51 3.422356e+48 2.557365e+47 4.869117e+51 0.000000e+00 0.000000e+00 
2.749880e+06 6.852629e+04 3.073836e+51 1.901034e+52 1.361909e+51 2.469380e+51 3.438041e+48 2.573053e+47 4.884399e+51 0.000000e+00 0.000000e+00 
2.750227e+06 6.852047e+04 3.073817e+51 1.897973e+52 1.361909e+51 2.469380e+51 3.453789e+48 2.588817e+47 4.899695e+51 0.000000e+00 0.000000e+00 
2.750574e+06 6.851464e+04 3.073798e+51 1.894923e+52 1.361909e+51 2.469380e+51 3.469526e+48 2.604614e+47 4.914935e+51 0.000000e+00 0.000000e+00 
2.750923e+06 6.850878e+04 3.073779e+51 1.891872e+52 1.361909e+51 2.469380e+51 3.485320e+48 2.620492e+47 4.930184e+51 0.000000e+00 0.000000e+00 
2.751272e+06 6.850292e+04 3.073760e+51 1.888830e+52 1.361909e+51 2.469380e+51 3.501111e+48 2.636412e+47 4.945387e+51 0.000000e+00 0.000000e+00 
2.751622e+06 6.849706e+04 3.073741e+51 1.885796e+52 1.361909e+51 2.469380e+51 3.516904e+48 2.652377e+47 4.960547e+51 0.000000e+00 0.000000e+00 
2.751972e+06 6.849117e+04 3.073722e+51 1.882763e+52 1.361909e+51 2.469380e+51 3.532742e+48 2.668412e+47 4.975705e+51 0.000000e+00 0.000000e+00 
2.752323e+06 6.848528e+04 3.073703e+51 1.879741e+52 1.361909e+51 2.469380e+51 3.548568e+48 2.684484e+47 4.990807e+51 0.000000e+00 0.000000e+00 
2.752676e+06 6.847937e+04 3.073684e+51 1.876719e+52 1.361909e+51 2.469380e+51 3.564439e+48 2.700629e+47 5.005907e+51 0.000000e+00 0.000000e+00 
2.753028e+06 6.847345e+04 3.073665e+51 1.873705e+52 1.361909e+51 2.469380e+51 3.580318e+48 2.716821e+47 5.020971e+51 0.000000e+00 0.000000e+00 
2.753381e+06 6.846752e+04 3.073645e+51 1.870699e+52 1.361909e+51 2.469380e+51 3.596200e+48 2.733062e+47 5.035994e+51 0.000000e+00 0.000000e+00 
2.753736e+06 6.846157e+04 3.073626e+51 1.867695e+52 1.361909e+51 2.469380e+51 3.612115e+48 2.749366e+47 5.051003e+51 0.000000e+00 0.000000e+00 
2.754091e+06 6.845562e+04 3.073607e+51 1.864697e+52 1.361909e+51 2.469380e+51 3.628051e+48 2.765727e+47 5.065988e+51 0.000000e+00 0.000000e+00 
2.754447e+06 6.844964e+04 3.073588e+51 1.861703e+52 1.361909e+51 2.469380e+51 3.644009e+48 2.782141e+47 5.080948e+51 0.000000e+00 0.000000e+00 
2.754802e+06 6.844367e+04 3.073569e+51 1.858721e+52 1.361909e+51 2.469380e+51 3.659951e+48 2.798604e+47 5.095853e+51 0.000000e+00 0.000000e+00 
2.755160e+06 6.843767e+04 3.073549e+51 1.855737e+52 1.361909e+51 2.469380e+51 3.675952e+48 2.815132e+47 5.110765e+51 0.000000e+00 0.000000e+00 
2.755518e+06 6.843167e+04 3.073530e+51 1.852763e+52 1.361909e+51 2.469380e+51 3.691942e+48 2.831711e+47 5.125625e+51 0.000000e+00 0.000000e+00 
2.755876e+06 6.842566e+04 3.073511e+51 1.849797e+52 1.361909e+51 2.469380e+51 3.707937e+48 2.848339e+47 5.140448e+51 0.000000e+00 0.000000e+00 
2.756235e+06 6.841962e+04 3.073491e+51 1.846829e+52 1.361909e+51 2.469380e+51 3.723991e+48 2.865038e+47 5.155278e+51 0.000000e+00 0.000000e+00 
2.756595e+06 6.841359e+04 3.073472e+51 1.843876e+52 1.361909e+51 2.469380e+51 3.740012e+48 2.881773e+47 5.170037e+51 0.000000e+00 0.000000e+00 
2.756956e+06 6.840752e+04 3.073452e+51 1.840917e+52 1.361909e+51 2.469380e+51 3.756111e+48 2.898589e+47 5.184822e+51 0.000000e+00 0.000000e+00 
2.757317e+06 6.840147e+04 3.073433e+51 1.837976e+52 1.361909e+51 2.469380e+51 3.772160e+48 2.915435e+47 5.199521e+51 0.000000e+00 0.000000e+00 
2.757679e+06 6.839538e+04 3.073413e+51 1.835032e+52 1.361909e+51 2.469380e+51 3.788273e+48 2.932360e+47 5.214233e+51 0.000000e+00 0.000000e+00 
2.758042e+06 6.838930e+04 3.073394e+51 1.832098e+52 1.361909e+51 2.469380e+51 3.804374e+48 2.949321e+47 5.228892e+51 0.000000e+00 0.000000e+00 
2.758406e+06 6.838318e+04 3.073374e+51 1.829163e+52 1.361909e+51 2.469380e+51 3.820533e+48 2.966366e+47 5.243559e+51 0.000000e+00 0.000000e+00 
2.758771e+06 6.837707e+04 3.073355e+51 1.826237e+52 1.361909e+51 2.469380e+51 3.836689e+48 2.983456e+47 5.258182e+51 0.000000e+00 0.000000e+00 
2.759136e+06 6.837094e+04 3.073335e+51 1.823319e+52 1.361909e+51 2.469380e+51 3.852848e+48 3.000593e+47 5.272764e+51 0.000000e+00 0.000000e+00 
2.759502e+06 6.836479e+04 3.073316e+51 1.820402e+52 1.361909e+51 2.469380e+51 3.869052e+48 3.017804e+47 5.287343e+51 0.000000e+00 0.000000e+00 
2.759868e+06 6.835865e+04 3.073296e+51 1.817495e+52 1.361909e+51 2.469380e+51 3.885242e+48 3.035054e+47 5.301869e+51 0.000000e+00 0.000000e+00 
2.760236e+06 6.835247e+04 3.073276e+51 1.814588e+52 1.361909e+51 2.469380e+51 3.901480e+48 3.052379e+47 5.316393e+51 0.000000e+00 0.000000e+00 
2.760604e+06 6.834629e+04 3.073256e+51 1.811689e+52 1.361909e+51 2.469380e+51 3.917725e+48 3.069756e+47 5.330882e+51 0.000000e+00 0.000000e+00 
2.760973e+06 6.834010e+04 3.073237e+51 1.808797e+52 1.361909e+51 2.469380e+51 3.933974e+48 3.087184e+47 5.345332e+51 0.000000e+00 0.000000e+00 
2.761343e+06 6.833389e+04 3.073217e+51 1.805909e+52 1.361909e+51 2.469380e+51 3.950256e+48 3.104677e+47 5.359768e+51 0.000000e+00 0.000000e+00 
2.761714e+06 6.832767e+04 3.073197e+51 1.803024e+52 1.361909e+51 2.469380e+51 3.966560e+48 3.122231e+47 5.374181e+51 0.000000e+00 0.000000e+00 
2.762085e+06 6.832144e+04 3.073177e+51 1.800145e+52 1.361909e+51 2.469380e+51 3.982885e+48 3.139841e+47 5.388570e+51 0.000000e+00 0.000000e+00 
2.762457e+06 6.831520e+04 3.073157e+51 1.797276e+52 1.361909e+51 2.469380e+51 3.999195e+48 3.157502e+47 5.402906e+51 0.000000e+00 0.000000e+00 
2.762830e+06 6.830894e+04 3.073138e+51 1.794406e+52 1.361909e+51 2.469380e+51 4.015564e+48 3.175231e+47 5.417249e+51 0.000000e+00 0.000000e+00 
2.763204e+06 6.830267e+04 3.073118e+51 1.791546e+52 1.361909e+51 2.469380e+51 4.031922e+48 3.193014e+47 5.431542e+51 0.000000e+00 0.000000e+00 
2.763578e+06 6.829639e+04 3.073098e+51 1.788693e+52 1.361909e+51 2.469380e+51 4.048285e+48 3.210850e+47 5.445799e+51 0.000000e+00 0.000000e+00 
2.763953e+06 6.829009e+04 3.073078e+51 1.785838e+52 1.361909e+51 2.469380e+51 4.064708e+48 3.228759e+47 5.460064e+51 0.000000e+00 0.000000e+00 
2.764328e+06 6.828379e+04 3.073058e+51 1.782997e+52 1.361909e+51 2.469380e+51 4.081097e+48 3.246707e+47 5.474260e+51 0.000000e+00 0.000000e+00 
2.764706e+06 6.827746e+04 3.073038e+51 1.780151e+52 1.361909e+51 2.469380e+51 4.097567e+48 3.264738e+47 5.488480e+51 0.000000e+00 0.000000e+00 
2.765083e+06 6.827113e+04 3.073018e+51 1.777322e+52 1.361909e+51 2.469380e+51 4.113983e+48 3.282804e+47 5.502618e+51 0.000000e+00 0.000000e+00 
2.765461e+06 6.826478e+04 3.072998e+51 1.774490e+52 1.361909e+51 2.469380e+51 4.130467e+48 3.300950e+47 5.516769e+51 0.000000e+00 0.000000e+00 
2.765840e+06 6.825843e+04 3.072977e+51 1.771669e+52 1.361909e+51 2.469380e+51 4.146937e+48 3.319135e+47 5.530868e+51 0.000000e+00 0.000000e+00 
2.766220e+06 6.825204e+04 3.072957e+51 1.768846e+52 1.361909e+51 2.469380e+51 4.163467e+48 3.337409e+47 5.544975e+51 0.000000e+00 0.000000e+00 
2.766601e+06 6.824566e+04 3.072937e+51 1.766031e+52 1.361909e+51 2.469380e+51 4.179994e+48 3.355729e+47 5.559040e+51 0.000000e+00 0.000000e+00 
2.766982e+06 6.823926e+04 3.072917e+51 1.763224e+52 1.361909e+51 2.469380e+51 4.196522e+48 3.374099e+47 5.573066e+51 0.000000e+00 0.000000e+00 
2.767364e+06 6.823284e+04 3.072897e+51 1.760418e+52 1.361909e+51 2.469380e+51 4.213098e+48 3.392547e+47 5.587088e+51 0.000000e+00 0.000000e+00 
2.767747e+06 6.822642e+04 3.072876e+51 1.757622e+52 1.361909e+51 2.469380e+51 4.229659e+48 3.411036e+47 5.601060e+51 0.000000e+00 0.000000e+00 
2.768131e+06 6.821998e+04 3.072856e+51 1.754827e+52 1.361909e+51 2.469380e+51 4.246269e+48 3.429604e+47 5.615030e+51 0.000000e+00 0.000000e+00 
2.768516e+06 6.821352e+04 3.072836e+51 1.752038e+52 1.361909e+51 2.469380e+51 4.262886e+48 3.448226e+47 5.628965e+51 0.000000e+00 0.000000e+00 
2.768901e+06 6.820706e+04 3.072815e+51 1.749256e+52 1.361909e+51 2.469380e+51 4.279506e+48 3.466902e+47 5.642864e+51 0.000000e+00 0.000000e+00 
2.769287e+06 6.820057e+04 3.072795e+51 1.746478e+52 1.361909e+51 2.469380e+51 4.296160e+48 3.485647e+47 5.656749e+51 0.000000e+00 0.000000e+00 
2.769674e+06 6.819408e+04 3.072774e+51 1.743703e+52 1.361909e+51 2.469380e+51 4.312837e+48 3.504454e+47 5.670612e+51 0.000000e+00 0.000000e+00 
2.770062e+06 6.818757e+04 3.072754e+51 1.740934e+52 1.361909e+51 2.469380e+51 4.329536e+48 3.523321e+47 5.684452e+51 0.000000e+00 0.000000e+00 
2.770450e+06 6.818105e+04 3.072733e+51 1.738174e+52 1.361909e+51 2.469380e+51 4.346217e+48 3.542242e+47 5.698241e+51 0.000000e+00 0.000000e+00 
2.770840e+06 6.817451e+04 3.072713e+51 1.735414e+52 1.361909e+51 2.469380e+51 4.362961e+48 3.561234e+47 5.712036e+51 0.000000e+00 0.000000e+00 
2.771230e+06 6.816797e+04 3.072692e+51 1.732662e+52 1.361909e+51 2.469380e+51 4.379692e+48 3.580283e+47 5.725784e+51 0.000000e+00 0.000000e+00 
2.771621e+06 6.816141e+04 3.072672e+51 1.729918e+52 1.361909e+51 2.469380e+51 4.396428e+48 3.599388e+47 5.739497e+51 0.000000e+00 0.000000e+00 
2.772013e+06 6.815483e+04 3.072651e+51 1.727173e+52 1.361909e+51 2.469380e+51 4.413226e+48 3.618569e+47 5.753216e+51 0.000000e+00 0.000000e+00 
2.772405e+06 6.814825e+04 3.072631e+51 1.724440e+52 1.361909e+51 2.469380e+51 4.429988e+48 3.637792e+47 5.766871e+51 0.000000e+00 0.000000e+00 
