integration of cell [1]
time C O Mg Si CO C2 c_grain si_grain 
2.161206e+07 1.432430e+02 1.335470e+06 6.528137e-01 1.448471e+06 4.902208e+04 1.619543e-09 2.443539e+06 5.515145e+05 
2.161484e+07 1.420976e+02 1.334946e+06 6.419769e-01 1.447904e+06 4.900287e+04 1.595791e-09 2.442583e+06 5.512984e+05 
2.161764e+07 1.410737e+02 1.334419e+06 6.307511e-01 1.447332e+06 4.898351e+04 1.572216e-09 2.441619e+06 5.510806e+05 
2.162049e+07 1.399747e+02 1.333881e+06 6.198092e-01 1.446748e+06 4.896376e+04 1.548529e-09 2.440635e+06 5.508583e+05 
2.162259e+07 1.391712e+02 1.333487e+06 6.120861e-01 1.446321e+06 4.894930e+04 1.531405e-09 2.439915e+06 5.506956e+05 
2.162454e+07 1.384337e+02 1.333119e+06 6.050718e-01 1.445922e+06 4.893580e+04 1.515601e-09 2.439243e+06 5.505438e+05 
2.162628e+07 1.377638e+02 1.332792e+06 5.989709e-01 1.445567e+06 4.892378e+04 1.501655e-09 2.438644e+06 5.504085e+05 
2.162878e+07 1.367847e+02 1.332322e+06 5.904414e-01 1.445058e+06 4.890655e+04 1.481851e-09 2.437786e+06 5.502147e+05 
2.163181e+07 1.357100e+02 1.331752e+06 5.802363e-01 1.444440e+06 4.888564e+04 1.458198e-09 2.436745e+06 5.499795e+05 
2.163454e+07 1.346990e+02 1.331239e+06 5.708755e-01 1.443883e+06 4.886678e+04 1.437153e-09 2.435806e+06 5.497673e+05 
2.163704e+07 1.337848e+02 1.330770e+06 5.624550e-01 1.443375e+06 4.884959e+04 1.418241e-09 2.434950e+06 5.495740e+05 
2.163936e+07 1.329389e+02 1.330335e+06 5.547315e-01 1.442902e+06 4.883360e+04 1.400896e-09 2.434154e+06 5.493941e+05 
2.164201e+07 1.319783e+02 1.329837e+06 5.460288e-01 1.442362e+06 4.881532e+04 1.381269e-09 2.433244e+06 5.491884e+05 
2.164442e+07 1.311150e+02 1.329386e+06 5.382668e-01 1.441873e+06 4.879877e+04 1.363758e-09 2.432420e+06 5.490022e+05 
2.164772e+07 1.299371e+02 1.328766e+06 5.277662e-01 1.441201e+06 4.877603e+04 1.340023e-09 2.431287e+06 5.487464e+05 
2.164976e+07 1.292158e+02 1.328384e+06 5.214068e-01 1.440787e+06 4.876200e+04 1.325617e-09 2.430589e+06 5.485886e+05 
2.165217e+07 1.283697e+02 1.327933e+06 5.131138e-01 1.440298e+06 4.874546e+04 1.308809e-09 2.429765e+06 5.484024e+05 
2.165471e+07 1.274821e+02 1.327457e+06 5.052621e-01 1.439782e+06 4.872798e+04 1.291274e-09 2.428894e+06 5.482058e+05 
2.165679e+07 1.267619e+02 1.327069e+06 4.990584e-01 1.439360e+06 4.871372e+04 1.277152e-09 2.428184e+06 5.480454e+05 
2.165910e+07 1.259675e+02 1.326638e+06 4.922693e-01 1.438893e+06 4.869790e+04 1.261652e-09 2.427396e+06 5.478674e+05 
2.166134e+07 1.251980e+02 1.326218e+06 4.857400e-01 1.438437e+06 4.868247e+04 1.246713e-09 2.426628e+06 5.476939e+05 
2.166386e+07 1.243416e+02 1.325747e+06 4.785132e-01 1.437927e+06 4.866520e+04 1.230193e-09 2.425768e+06 5.474995e+05 
2.166693e+07 1.233057e+02 1.325174e+06 4.698668e-01 1.437305e+06 4.864417e+04 1.210350e-09 2.424721e+06 5.472629e+05 
2.166968e+07 1.223279e+02 1.324661e+06 4.622608e-01 1.436749e+06 4.862534e+04 1.192865e-09 2.423783e+06 5.470512e+05 
2.167207e+07 1.215191e+02 1.324216e+06 4.557629e-01 1.436266e+06 4.860899e+04 1.177893e-09 2.422969e+06 5.468672e+05 
2.167437e+07 1.208316e+02 1.323786e+06 4.495506e-01 1.435799e+06 4.859320e+04 1.163615e-09 2.422183e+06 5.466896e+05 
2.167676e+07 1.200437e+02 1.323341e+06 4.432349e-01 1.435317e+06 4.857689e+04 1.149045e-09 2.421370e+06 5.465061e+05 
2.167960e+07 1.191258e+02 1.322812e+06 4.358287e-01 1.434743e+06 4.855747e+04 1.131911e-09 2.420403e+06 5.462876e+05 
2.168213e+07 1.183094e+02 1.322341e+06 4.293401e-01 1.434233e+06 4.854020e+04 1.116889e-09 2.419543e+06 5.460932e+05 
2.168474e+07 1.174716e+02 1.321855e+06 4.227461e-01 1.433706e+06 4.852235e+04 1.101581e-09 2.418654e+06 5.458925e+05 
2.168769e+07 1.165314e+02 1.321306e+06 4.155349e-01 1.433110e+06 4.850219e+04 1.084517e-09 2.417650e+06 5.456657e+05 
2.168983e+07 1.158489e+02 1.320909e+06 4.101767e-01 1.432680e+06 4.848763e+04 1.072383e-09 2.416925e+06 5.455019e+05 
2.169254e+07 1.150060e+02 1.320405e+06 4.036262e-01 1.432132e+06 4.846911e+04 1.057095e-09 2.416003e+06 5.452935e+05 
2.169533e+07 1.141375e+02 1.319887e+06 3.970090e-01 1.431571e+06 4.845009e+04 1.041645e-09 2.415055e+06 5.450795e+05 
2.169773e+07 1.133842e+02 1.319441e+06 3.913970e-01 1.431087e+06 4.843371e+04 1.028508e-09 2.414240e+06 5.448953e+05 
2.170082e+07 1.124403e+02 1.318868e+06 3.843153e-01 1.430466e+06 4.841272e+04 1.011893e-09 2.413194e+06 5.446591e+05 
2.170280e+07 1.118444e+02 1.318500e+06 3.798242e-01 1.430067e+06 4.839920e+04 1.001348e-09 2.412521e+06 5.445070e+05 
2.170539e+07 1.110606e+02 1.318020e+06 3.740425e-01 1.429546e+06 4.838157e+04 9.877601e-10 2.411643e+06 5.443087e+05 
2.170886e+07 1.100220e+02 1.317379e+06 3.664584e-01 1.428850e+06 4.835803e+04 9.698874e-10 2.410471e+06 5.440439e+05 
2.171192e+07 1.091119e+02 1.316812e+06 3.598773e-01 1.428236e+06 4.833722e+04 9.543546e-10 2.409434e+06 5.438097e+05 
2.171440e+07 1.083397e+02 1.316351e+06 3.546205e-01 1.427736e+06 4.832032e+04 9.419275e-10 2.408592e+06 5.436196e+05 
2.171661e+07 1.077326e+02 1.315944e+06 3.500332e-01 1.427294e+06 4.830537e+04 9.310701e-10 2.407847e+06 5.434514e+05 
2.171920e+07 1.069710e+02 1.315464e+06 3.447071e-01 1.426774e+06 4.828777e+04 9.184415e-10 2.406971e+06 5.432533e+05 
2.172169e+07 1.062575e+02 1.315004e+06 3.396672e-01 1.426275e+06 4.827086e+04 9.064651e-10 2.406129e+06 5.430632e+05 
2.172410e+07 1.055669e+02 1.314560e+06 3.348754e-01 1.425793e+06 4.825456e+04 8.950705e-10 2.405317e+06 5.428798e+05 
2.172629e+07 1.049420e+02 1.314155e+06 3.302945e-01 1.425354e+06 4.823970e+04 8.848005e-10 2.404577e+06 5.427125e+05 
2.172922e+07 1.041112e+02 1.313614e+06 3.242383e-01 1.424767e+06 4.821983e+04 8.712435e-10 2.403587e+06 5.424890e+05 
2.173256e+07 1.031757e+02 1.312998e+06 3.179156e-01 1.424100e+06 4.819725e+04 8.560906e-10 2.402463e+06 5.422350e+05 
2.173479e+07 1.025549e+02 1.312588e+06 3.137592e-01 1.423654e+06 4.818217e+04 8.461218e-10 2.401711e+06 5.420653e+05 
2.173751e+07 1.017617e+02 1.312086e+06 3.087529e-01 1.423110e+06 4.816374e+04 8.340821e-10 2.400794e+06 5.418580e+05 
2.174035e+07 1.010236e+02 1.311564e+06 3.036346e-01 1.422543e+06 4.814458e+04 8.217496e-10 2.399839e+06 5.416425e+05 
2.174309e+07 1.002755e+02 1.311058e+06 2.987512e-01 1.421995e+06 4.812601e+04 8.099620e-10 2.398914e+06 5.414336e+05 
2.174605e+07 9.947717e+01 1.310514e+06 2.936022e-01 1.421405e+06 4.810606e+04 7.974907e-10 2.397920e+06 5.412091e+05 
2.174852e+07 9.876302e+01 1.310060e+06 2.894369e-01 1.420913e+06 4.808939e+04 7.872102e-10 2.397091e+06 5.410216e+05 
2.175215e+07 9.784893e+01 1.309392e+06 2.835205e-01 1.420188e+06 4.806487e+04 7.723075e-10 2.395869e+06 5.407457e+05 
2.175546e+07 9.697771e+01 1.308784e+06 2.782995e-01 1.419529e+06 4.804256e+04 7.590077e-10 2.394758e+06 5.404947e+05 
2.175773e+07 9.638624e+01 1.308369e+06 2.746130e-01 1.419078e+06 4.802730e+04 7.500516e-10 2.393998e+06 5.403231e+05 
2.175992e+07 9.581795e+01 1.307967e+06 2.710845e-01 1.418642e+06 4.801255e+04 7.414851e-10 2.393263e+06 5.401571e+05 
2.176245e+07 9.516374e+01 1.307501e+06 2.670742e-01 1.418138e+06 4.799548e+04 7.316871e-10 2.392412e+06 5.399650e+05 
2.176485e+07 9.455053e+01 1.307062e+06 2.628065e-01 1.417662e+06 4.797936e+04 7.225593e-10 2.391610e+06 5.397837e+05 
2.176707e+07 9.398456e+01 1.306655e+06 2.593912e-01 1.417220e+06 4.796441e+04 7.141839e-10 2.390865e+06 5.396155e+05 
2.176991e+07 9.326679e+01 1.306135e+06 2.550905e-01 1.416655e+06 4.794530e+04 7.036114e-10 2.389913e+06 5.394005e+05 
2.177232e+07 9.266254e+01 1.305693e+06 2.515007e-01 1.416177e+06 4.792911e+04 6.947952e-10 2.389107e+06 5.392184e+05 
2.177431e+07 9.216532e+01 1.305329e+06 2.485696e-01 1.415781e+06 4.791572e+04 6.875852e-10 2.388440e+06 5.390678e+05 
2.177638e+07 9.164632e+01 1.304952e+06 2.455725e-01 1.415372e+06 4.790188e+04 6.801996e-10 2.387750e+06 5.389120e+05 
2.177906e+07 9.099399e+01 1.304461e+06 2.417330e-01 1.414840e+06 4.788388e+04 6.707051e-10 2.386854e+06 5.387095e+05 
2.178127e+07 9.044039e+01 1.304058e+06 2.386160e-01 1.414403e+06 4.786907e+04 6.630011e-10 2.386116e+06 5.385429e+05 
2.178306e+07 9.001819e+01 1.303730e+06 2.361144e-01 1.414047e+06 4.785704e+04 6.568146e-10 2.385517e+06 5.384076e+05 
2.178607e+07 8.928952e+01 1.303181e+06 2.319787e-01 1.413452e+06 4.783688e+04 6.465460e-10 2.384512e+06 5.381808e+05 
2.178819e+07 8.878196e+01 1.302793e+06 2.291021e-01 1.413031e+06 4.782265e+04 6.394009e-10 2.383804e+06 5.380207e+05 
2.179042e+07 8.825019e+01 1.302386e+06 2.261222e-01 1.412590e+06 4.780772e+04 6.319947e-10 2.383060e+06 5.378527e+05 
2.179276e+07 8.769646e+01 1.301960e+06 2.230395e-01 1.412128e+06 4.779206e+04 6.243097e-10 2.382280e+06 5.376766e+05 
2.179535e+07 8.704865e+01 1.301487e+06 2.196714e-01 1.411615e+06 4.777472e+04 6.159072e-10 2.381416e+06 5.374815e+05 
2.179869e+07 8.630403e+01 1.300879e+06 2.154077e-01 1.410955e+06 4.775239e+04 6.052415e-10 2.380304e+06 5.372303e+05 
2.180047e+07 8.589581e+01 1.300556e+06 2.131761e-01 1.410605e+06 4.774052e+04 5.996537e-10 2.379713e+06 5.370967e+05 
2.180340e+07 8.521863e+01 1.300022e+06 2.093882e-01 1.410025e+06 4.772092e+04 5.905249e-10 2.378736e+06 5.368762e+05 
2.180551e+07 8.473790e+01 1.299638e+06 2.067420e-01 1.409609e+06 4.770682e+04 5.840575e-10 2.378034e+06 5.367176e+05 
2.180824e+07 8.411865e+01 1.299141e+06 2.034394e-01 1.409071e+06 4.768861e+04 5.757964e-10 2.377126e+06 5.365127e+05 
2.181045e+07 8.362032e+01 1.298740e+06 2.008510e-01 1.408635e+06 4.767386e+04 5.691930e-10 2.376392e+06 5.363468e+05 
2.181411e+07 8.280112e+01 1.298074e+06 1.967117e-01 1.407913e+06 4.764944e+04 5.583991e-10 2.375175e+06 5.360720e+05 
2.181798e+07 8.193830e+01 1.297373e+06 1.923747e-01 1.407152e+06 4.762368e+04 5.472300e-10 2.373892e+06 5.357822e+05 
2.181965e+07 8.157730e+01 1.297068e+06 1.904979e-01 1.406822e+06 4.761251e+04 5.424766e-10 2.373336e+06 5.356566e+05 
2.182340e+07 8.076140e+01 1.296389e+06 1.863529e-01 1.406086e+06 4.758759e+04 5.319782e-10 2.372094e+06 5.353762e+05 
2.182534e+07 8.034055e+01 1.296037e+06 1.842535e-01 1.405703e+06 4.757464e+04 5.266112e-10 2.371449e+06 5.352305e+05 
2.182778e+07 7.981781e+01 1.295596e+06 1.816509e-01 1.405225e+06 4.755846e+04 5.199783e-10 2.370643e+06 5.350485e+05 
2.183043e+07 7.925092e+01 1.295115e+06 1.788505e-01 1.404704e+06 4.754081e+04 5.128339e-10 2.369764e+06 5.348499e+05 
2.183282e+07 7.874527e+01 1.294683e+06 1.763642e-01 1.404235e+06 4.752496e+04 5.064990e-10 2.368974e+06 5.346716e+05 
2.183525e+07 7.823411e+01 1.294244e+06 1.738847e-01 1.403759e+06 4.750883e+04 5.001334e-10 2.368171e+06 5.344902e+05 
2.183717e+07 7.782680e+01 1.293896e+06 1.719407e-01 1.403382e+06 4.749607e+04 4.951544e-10 2.367535e+06 5.343466e+05 
2.183904e+07 7.744125e+01 1.293558e+06 1.700674e-01 1.403015e+06 4.748365e+04 4.903604e-10 2.366916e+06 5.342068e+05 
2.184168e+07 7.685295e+01 1.293081e+06 1.671327e-01 1.402498e+06 4.746616e+04 4.836735e-10 2.366045e+06 5.340101e+05 
2.184385e+07 7.644993e+01 1.292689e+06 1.650248e-01 1.402072e+06 4.745176e+04 4.782365e-10 2.365327e+06 5.338480e+05 
2.184614e+07 7.597602e+01 1.292275e+06 1.628297e-01 1.401623e+06 4.743656e+04 4.725561e-10 2.364571e+06 5.336771e+05 
2.184848e+07 7.550711e+01 1.291852e+06 1.606182e-01 1.401165e+06 4.742105e+04 4.668409e-10 2.363798e+06 5.335026e+05 
2.185127e+07 7.494572e+01 1.291350e+06 1.580255e-01 1.400620e+06 4.740260e+04 4.601208e-10 2.362879e+06 5.332950e+05 
2.185407e+07 7.438382e+01 1.290844e+06 1.554657e-01 1.400071e+06 4.738403e+04 4.534566e-10 2.361954e+06 5.330861e+05 
2.185599e+07 7.400370e+01 1.290498e+06 1.537273e-01 1.399696e+06 4.737135e+04 4.489667e-10 2.361322e+06 5.329434e+05 
2.185865e+07 7.347891e+01 1.290020e+06 1.513624e-01 1.399177e+06 4.735378e+04 4.428084e-10 2.360446e+06 5.327457e+05 
2.186181e+07 7.285918e+01 1.289450e+06 1.485984e-01 1.398559e+06 4.733285e+04 4.355806e-10 2.359404e+06 5.325103e+05 
2.186467e+07 7.230529e+01 1.288936e+06 1.461400e-01 1.398002e+06 4.731400e+04 4.291673e-10 2.358465e+06 5.322983e+05 
2.186722e+07 7.181403e+01 1.288478e+06 1.439833e-01 1.397505e+06 4.729717e+04 4.235264e-10 2.357626e+06 5.321090e+05 
2.186927e+07 7.141904e+01 1.288109e+06 1.422716e-01 1.397105e+06 4.728364e+04 4.190468e-10 2.356952e+06 5.319567e+05 
2.187228e+07 7.084762e+01 1.287567e+06 1.397964e-01 1.396517e+06 4.726374e+04 4.125325e-10 2.355961e+06 5.317328e+05 
2.187475e+07 7.038185e+01 1.287124e+06 1.378201e-01 1.396037e+06 4.724748e+04 4.072865e-10 2.355151e+06 5.315499e+05 
2.187686e+07 6.998725e+01 1.286746e+06 1.361788e-01 1.395626e+06 4.723360e+04 4.028656e-10 2.354459e+06 5.313937e+05 
2.187926e+07 6.951590e+01 1.286314e+06 1.342212e-01 1.395158e+06 4.721775e+04 3.978663e-10 2.353669e+06 5.312154e+05 
2.188193e+07 6.904389e+01 1.285835e+06 1.321518e-01 1.394639e+06 4.720018e+04 3.923995e-10 2.352794e+06 5.310177e+05 
2.188504e+07 6.843641e+01 1.285277e+06 1.297782e-01 1.394033e+06 4.717969e+04 3.861091e-10 2.351773e+06 5.307872e+05 
2.188765e+07 6.799821e+01 1.284810e+06 1.278206e-01 1.393527e+06 4.716254e+04 3.809230e-10 2.350919e+06 5.305943e+05 
2.188992e+07 6.758695e+01 1.284404e+06 1.261482e-01 1.393087e+06 4.714765e+04 3.764780e-10 2.350177e+06 5.304267e+05 
2.189192e+07 6.722776e+01 1.284045e+06 1.246804e-01 1.392698e+06 4.713448e+04 3.725935e-10 2.349521e+06 5.302786e+05 
2.189486e+07 6.666843e+01 1.283519e+06 1.225705e-01 1.392126e+06 4.711515e+04 3.669506e-10 2.348558e+06 5.300611e+05 
2.189713e+07 6.630027e+01 1.283114e+06 1.209686e-01 1.391687e+06 4.710029e+04 3.626766e-10 2.347817e+06 5.298939e+05 
2.189991e+07 6.581066e+01 1.282617e+06 1.190280e-01 1.391148e+06 4.708204e+04 3.574933e-10 2.346908e+06 5.296886e+05 
2.190186e+07 6.546823e+01 1.282267e+06 1.176822e-01 1.390769e+06 4.706920e+04 3.538933e-10 2.346269e+06 5.295442e+05 
2.190449e+07 6.498948e+01 1.281799e+06 1.159028e-01 1.390261e+06 4.705201e+04 3.491192e-10 2.345412e+06 5.293508e+05 
2.190701e+07 6.457616e+01 1.281348e+06 1.142140e-01 1.389772e+06 4.703546e+04 3.445890e-10 2.344587e+06 5.291646e+05 
2.190965e+07 6.411765e+01 1.280876e+06 1.124755e-01 1.389261e+06 4.701816e+04 3.399147e-10 2.343726e+06 5.289699e+05 
2.191214e+07 6.369256e+01 1.280432e+06 1.108588e-01 1.388779e+06 4.700184e+04 3.355630e-10 2.342913e+06 5.287864e+05 
2.191468e+07 6.326986e+01 1.279980e+06 1.092401e-01 1.388289e+06 4.698526e+04 3.311993e-10 2.342086e+06 5.285998e+05 
2.191714e+07 6.285124e+01 1.279541e+06 1.076442e-01 1.387812e+06 4.696913e+04 3.269989e-10 2.341283e+06 5.284183e+05 
2.191956e+07 6.242247e+01 1.279111e+06 1.059789e-01 1.387346e+06 4.695335e+04 3.229472e-10 2.340497e+06 5.282408e+05 
2.192263e+07 6.194560e+01 1.278564e+06 1.041075e-01 1.386753e+06 4.693328e+04 3.178601e-10 2.339496e+06 5.280150e+05 
2.192500e+07 6.155636e+01 1.278142e+06 1.026841e-01 1.386295e+06 4.691780e+04 3.139940e-10 2.338725e+06 5.278409e+05 
2.192782e+07 6.109541e+01 1.277640e+06 1.010146e-01 1.385750e+06 4.689936e+04 3.094468e-10 2.337806e+06 5.276334e+05 
2.193090e+07 6.059736e+01 1.277093e+06 9.922895e-02 1.385157e+06 4.687926e+04 3.045636e-10 2.336805e+06 5.274073e+05 
2.193271e+07 6.030752e+01 1.276772e+06 9.819526e-02 1.384809e+06 4.686750e+04 3.017441e-10 2.336219e+06 5.272750e+05 
2.193605e+07 5.974291e+01 1.276179e+06 9.631285e-02 1.384166e+06 4.684572e+04 2.965848e-10 2.335134e+06 5.270300e+05 
2.193836e+07 5.940760e+01 1.275768e+06 9.503704e-02 1.383720e+06 4.683063e+04 2.930645e-10 2.334382e+06 5.268602e+05 
2.194065e+07 5.904750e+01 1.275362e+06 9.381134e-02 1.383279e+06 4.681573e+04 2.896284e-10 2.333640e+06 5.266926e+05 
2.194334e+07 5.862754e+01 1.274885e+06 9.241270e-02 1.382763e+06 4.679824e+04 2.856380e-10 2.332768e+06 5.264958e+05 
2.194579e+07 5.824627e+01 1.274450e+06 9.116855e-02 1.382290e+06 4.678225e+04 2.820451e-10 2.331972e+06 5.263159e+05 
2.194800e+07 5.790293e+01 1.274059e+06 9.005321e-02 1.381867e+06 4.676793e+04 2.788651e-10 2.331258e+06 5.261548e+05 
2.194998e+07 5.760246e+01 1.273708e+06 8.902496e-02 1.381486e+06 4.675503e+04 2.760323e-10 2.330615e+06 5.260097e+05 
2.195288e+07 5.716027e+01 1.273194e+06 8.753544e-02 1.380928e+06 4.673616e+04 2.719309e-10 2.329675e+06 5.257974e+05 
2.195570e+07 5.673456e+01 1.272696e+06 8.612629e-02 1.380388e+06 4.671787e+04 2.680157e-10 2.328764e+06 5.255916e+05 
2.195772e+07 5.643110e+01 1.272338e+06 8.495449e-02 1.380000e+06 4.670474e+04 2.652423e-10 2.328110e+06 5.254439e+05 
2.196051e+07 5.601262e+01 1.271845e+06 8.359571e-02 1.379466e+06 4.668666e+04 2.614629e-10 2.327209e+06 5.252404e+05 
2.196303e+07 5.561245e+01 1.271400e+06 8.238735e-02 1.378983e+06 4.667032e+04 2.580966e-10 2.326395e+06 5.250567e+05 
2.196549e+07 5.528022e+01 1.270965e+06 8.122247e-02 1.378511e+06 4.665434e+04 2.548396e-10 2.325598e+06 5.248768e+05 
2.196833e+07 5.485690e+01 1.270465e+06 7.990400e-02 1.377968e+06 4.663597e+04 2.511467e-10 2.324683e+06 5.246702e+05 
2.197181e+07 5.436179e+01 1.269851e+06 7.831326e-02 1.377302e+06 4.661344e+04 2.466930e-10 2.323561e+06 5.244168e+05 
2.197477e+07 5.393771e+01 1.269328e+06 7.698376e-02 1.376735e+06 4.659425e+04 2.429564e-10 2.322604e+06 5.242008e+05 
2.197659e+07 5.367816e+01 1.269007e+06 7.617846e-02 1.376387e+06 4.658246e+04 2.406951e-10 2.322017e+06 5.240683e+05 
2.197883e+07 5.335990e+01 1.268612e+06 7.519935e-02 1.375959e+06 4.656797e+04 2.379403e-10 2.321295e+06 5.239052e+05 
2.198100e+07 5.305513e+01 1.268231e+06 7.426648e-02 1.375546e+06 4.655399e+04 2.353150e-10 2.320599e+06 5.237479e+05 
2.198315e+07 5.275476e+01 1.267853e+06 7.335049e-02 1.375135e+06 4.654009e+04 2.327281e-10 2.319906e+06 5.235916e+05 
2.198537e+07 5.244487e+01 1.267462e+06 7.241702e-02 1.374711e+06 4.652575e+04 2.300903e-10 2.319191e+06 5.234302e+05 
2.198725e+07 5.218317e+01 1.267131e+06 7.163273e-02 1.374352e+06 4.651359e+04 2.278784e-10 2.318585e+06 5.232934e+05 
2.199018e+07 5.176099e+01 1.266615e+06 7.043329e-02 1.373793e+06 4.649467e+04 2.244705e-10 2.317643e+06 5.230805e+05 
2.199271e+07 5.143666e+01 1.266171e+06 6.941456e-02 1.373311e+06 4.647836e+04 2.215743e-10 2.316830e+06 5.228970e+05 
2.199529e+07 5.108692e+01 1.265718e+06 6.838929e-02 1.372819e+06 4.646172e+04 2.186590e-10 2.316001e+06 5.227099e+05 
2.199842e+07 5.066573e+01 1.265168e+06 6.710980e-02 1.372223e+06 4.644154e+04 2.151693e-10 2.314995e+06 5.224828e+05 
2.200123e+07 5.029081e+01 1.264675e+06 6.600750e-02 1.371688e+06 4.642344e+04 2.120895e-10 2.314093e+06 5.222792e+05 
2.200348e+07 4.996782e+01 1.264280e+06 6.515517e-02 1.371260e+06 4.640895e+04 2.096590e-10 2.313372e+06 5.221162e+05 
2.200657e+07 4.958598e+01 1.263738e+06 6.402390e-02 1.370673e+06 4.638907e+04 2.063628e-10 2.312381e+06 5.218926e+05 
2.201012e+07 4.912391e+01 1.263117e+06 6.277328e-02 1.369999e+06 4.636626e+04 2.026438e-10 2.311244e+06 5.216359e+05 
2.201255e+07 4.880240e+01 1.262692e+06 6.191865e-02 1.369538e+06 4.635066e+04 2.001416e-10 2.310467e+06 5.214604e+05 
2.201551e+07 4.843023e+01 1.262174e+06 6.087292e-02 1.368976e+06 4.633165e+04 1.971308e-10 2.309520e+06 5.212465e+05 
2.201802e+07 4.811038e+01 1.261735e+06 6.000056e-02 1.368500e+06 4.631553e+04 1.946132e-10 2.308717e+06 5.210652e+05 
2.202033e+07 4.781856e+01 1.261331e+06 5.920480e-02 1.368062e+06 4.630072e+04 1.923255e-10 2.307978e+06 5.208985e+05 
2.202273e+07 4.751613e+01 1.260911e+06 5.839601e-02 1.367606e+06 4.628529e+04 1.899729e-10 2.307210e+06 5.207249e+05 
2.202506e+07 4.722560e+01 1.260505e+06 5.762040e-02 1.367166e+06 4.627038e+04 1.877276e-10 2.306467e+06 5.205572e+05 
2.202698e+07 4.698632e+01 1.260168e+06 5.698526e-02 1.366801e+06 4.625803e+04 1.858883e-10 2.305851e+06 5.204183e+05 
2.203013e+07 4.659830e+01 1.259619e+06 5.596369e-02 1.366205e+06 4.623788e+04 1.829188e-10 2.304847e+06 5.201915e+05 
2.203178e+07 4.639571e+01 1.259331e+06 5.543575e-02 1.365893e+06 4.622729e+04 1.813799e-10 2.304320e+06 5.200724e+05 
2.203386e+07 4.614221e+01 1.258968e+06 5.477706e-02 1.365499e+06 4.621398e+04 1.794624e-10 2.303656e+06 5.199227e+05 
2.203611e+07 4.586631e+01 1.258577e+06 5.401030e-02 1.365074e+06 4.619960e+04 1.774136e-10 2.302940e+06 5.197609e+05 
2.203893e+07 4.552766e+01 1.258085e+06 5.309795e-02 1.364541e+06 4.618155e+04 1.748706e-10 2.302040e+06 5.195578e+05 
2.204191e+07 4.517464e+01 1.257567e+06 5.219914e-02 1.363979e+06 4.616252e+04 1.722280e-10 2.301092e+06 5.193438e+05 
2.204483e+07 4.482813e+01 1.257057e+06 5.133040e-02 1.363427e+06 4.614384e+04 1.696732e-10 2.300161e+06 5.191336e+05 
2.204783e+07 4.447551e+01 1.256536e+06 5.045412e-02 1.362861e+06 4.612468e+04 1.670927e-10 2.299206e+06 5.189180e+05 
2.205062e+07 4.414989e+01 1.256050e+06 4.965257e-02 1.362334e+06 4.610685e+04 1.647277e-10 2.298318e+06 5.187175e+05 
2.205293e+07 4.388154e+01 1.255650e+06 4.900102e-02 1.361900e+06 4.609217e+04 1.628038e-10 2.297586e+06 5.185522e+05 
2.205546e+07 4.359208e+01 1.255210e+06 4.829588e-02 1.361423e+06 4.607603e+04 1.607140e-10 2.296782e+06 5.183707e+05 
2.205810e+07 4.328991e+01 1.254751e+06 4.756959e-02 1.360925e+06 4.605917e+04 1.585591e-10 2.295942e+06 5.181810e+05 
2.206033e+07 4.303701e+01 1.254364e+06 4.696448e-02 1.360506e+06 4.604497e+04 1.567676e-10 2.295235e+06 5.180213e+05 
2.206332e+07 4.267759e+01 1.253846e+06 4.616805e-02 1.359944e+06 4.602596e+04 1.543969e-10 2.294287e+06 5.178074e+05 
2.206629e+07 4.236807e+01 1.253330e+06 4.538770e-02 1.359384e+06 4.600703e+04 1.520723e-10 2.293344e+06 5.175944e+05 
2.206946e+07 4.201127e+01 1.252782e+06 4.457443e-02 1.358790e+06 4.598690e+04 1.496377e-10 2.292341e+06 5.173680e+05 
2.207152e+07 4.179033e+01 1.252425e+06 4.404997e-02 1.358402e+06 4.597379e+04 1.480764e-10 2.291688e+06 5.172205e+05 
2.207455e+07 4.145862e+01 1.251900e+06 4.330333e-02 1.357833e+06 4.595454e+04 1.458072e-10 2.290728e+06 5.170039e+05 
2.207764e+07 4.112383e+01 1.251365e+06 4.253223e-02 1.357253e+06 4.593489e+04 1.435276e-10 2.289749e+06 5.167829e+05 
2.208049e+07 4.081250e+01 1.250873e+06 4.184509e-02 1.356719e+06 4.591683e+04 1.414642e-10 2.288849e+06 5.165796e+05 
2.208373e+07 4.046757e+01 1.250312e+06 4.107458e-02 1.356110e+06 4.589622e+04 1.391443e-10 2.287822e+06 5.163478e+05 
2.208678e+07 4.014938e+01 1.249786e+06 4.036594e-02 1.355540e+06 4.587692e+04 1.370032e-10 2.286860e+06 5.161306e+05 
2.208920e+07 3.989503e+01 1.249368e+06 3.981057e-02 1.355086e+06 4.586156e+04 1.353269e-10 2.286095e+06 5.159579e+05 
2.209209e+07 3.959392e+01 1.248869e+06 3.915479e-02 1.354546e+06 4.584326e+04 1.333514e-10 2.285183e+06 5.157520e+05 
2.209477e+07 3.930173e+01 1.248408e+06 3.856430e-02 1.354045e+06 4.582633e+04 1.315497e-10 2.284339e+06 5.155615e+05 
2.209775e+07 3.900910e+01 1.247893e+06 3.791219e-02 1.353487e+06 4.580744e+04 1.295676e-10 2.283398e+06 5.153490e+05 
2.210011e+07 3.877026e+01 1.247486e+06 3.740442e-02 1.353046e+06 4.579251e+04 1.280236e-10 2.282654e+06 5.151810e+05 
